119168508	119168862	119301955	0 
119168508	119168862	119806114	0 
119168508	119168862	118897812	0 
119168508	119168862	118765088	0 
119168508	119168862	118765088	0 
119170701	119171804	119301955	0 
119170701	119171804	119806114	0 
119170701	119171804	118897812	0 
119170701	119171804	118765088	0 
119170701	119171804	118765088	0 
110517190	110517918	110841535	0 
110517190	110517918	110841535	0 
110517190	110517918	110318293	0 
110517190	110517918	110434194	0 
110517190	110517918	110434194	0 
110517190	110517918	110434194	0 
110517190	110517918	110434194	0 
110517190	110517918	110434194	0 
110517190	110517918	110434194	0 
110517190	110517918	109915349	0 
26311026	26311459	25874471	0 
26311026	26311459	26199521	0 
26311026	26311459	26018040	0 
26311026	26311459	26235216	0 
26311026	26311459	26659980	0 
26311026	26311459	26250835	0 
26311026	26311459	25832287	0 
26311026	26311459	25832287	0 
26311026	26311459	26033796	0 
26311026	26311459	26924771	0 
26311026	26311459	26108364	0 
26311026	26311459	25726790	0 
26311026	26311459	26027480	0 
26311026	26311459	26056699	0 
26311026	26311459	26271612	0 
26311026	26311459	26189304	0 
26311026	26311459	26032288	0 
26311026	26311459	26216872	0 
26311026	26311459	26043885	0 
26311026	26311459	26924333	0 
26311460	26311646	25874471	0 
26311460	26311646	26199521	0 
26311460	26311646	26018040	0 
26311460	26311646	26235216	0 
26311460	26311646	26659980	0 
26311460	26311646	26250835	0 
26311460	26311646	25832287	0 
26311460	26311646	25832287	0 
26311460	26311646	26033796	0 
26311460	26311646	26924771	0 
26311460	26311646	26108364	0 
26311460	26311646	25726790	0 
26311460	26311646	26027480	0 
26311460	26311646	26056699	0 
26311460	26311646	26271612	0 
26311460	26311646	26189304	0 
26311460	26311646	26032288	0 
26311460	26311646	26216872	0 
26311460	26311646	26043885	0 
26311460	26311646	26924333	0 
55408654	55409245	55473298	0 
84684163	84684812	84419127	0 
84684163	84684812	84419127	0 
84684163	84684812	84419127	0 
84684163	84684812	85184647	0 
106618848	106619400	107204959	0 
117046988	117047491	116961197	0 
117046988	117047491	117021448	0 
117046988	117047491	117602112	0 
117046622	117046949	116961197	0 
117046622	117046949	117021448	0 
117046622	117046949	117602112	0 
117045296	117046109	116961197	0 
117045296	117046109	117021448	0 
117045296	117046109	117602112	0 
77355855	77355969	76998463	0 
77355855	77355969	76998463	0 
77355855	77355969	78128868	0 
77355855	77355969	77791265	0 
77355855	77355969	77531880	0 
77355855	77355969	77705717	0 
77355664	77355853	76998463	0 
77355664	77355853	76998463	0 
77355664	77355853	78128868	0 
77355664	77355853	77791265	0 
77355664	77355853	77531880	0 
77355664	77355853	77705717	0 
5521431	5522034	5446793	0 
5521431	5522034	6019574	0 
5521431	5522034	6019574	0 
5521431	5522034	5227150	0 
5521431	5522034	5855512	0 
5521431	5522034	5708558	0 
5521431	5522034	5638081	0 
5521431	5522034	5568209	0 
5521431	5522034	5541533	0 
101694305	101694788	101471479	0 
101693837	101694294	101471479	0 
47388164	47388786	48036425	0 
47388164	47388786	47010099	0 
47388164	47388786	46889714	0 
47388164	47388786	46889714	0 
47388164	47388786	46889714	0 
65239558	65239928	64612041	0 
65239558	65239928	64902003	0 
65239558	65239928	65363467	0 
65239558	65239928	65363467	0 
65239558	65239928	65363467	0 
65239558	65239928	65381720	0 
65239558	65239928	65625804	0 
65239558	65239928	64826009	0 
65239558	65239928	64826009	0 
65239558	65239928	65150145	0 
65239558	65239928	65769637	0 
65239558	65239928	65558339	0 
65239558	65239928	64660921	0 
65239558	65239928	65793988	0 
65239558	65239928	64703360	0 
65239558	65239928	65667997	0 
65239558	65239928	65816651	0 
65239558	65239928	65656010	0 
65239558	65239928	65325699	0 
65239558	65239928	64949305	0 
37788362	37788687	38103006	0 
37788362	37788687	38303323	0 
37788362	37788687	37384190	0 
37788362	37788687	37384190	0 
37788362	37788687	37415690	0 
37788362	37788687	37544222	0 
37788362	37788687	37193615	0 
37788362	37788687	38263484	0 
37788804	37789159	38103006	0 
37788804	37789159	38303323	0 
37788804	37789159	37384190	0 
37788804	37789159	37384190	0 
37788804	37789159	37415690	0 
37788804	37789159	37544222	0 
37788804	37789159	37193615	0 
37788804	37789159	38263484	0 
37789493	37789736	38103006	0 
37789493	37789736	38303323	0 
37789493	37789736	37384190	0 
37789493	37789736	37384190	0 
37789493	37789736	37415690	0 
37789493	37789736	37544222	0 
37789493	37789736	37193615	0 
37789493	37789736	38263484	0 
29591551	29592050	30162969	0 
29591551	29592050	29137822	0 
29591551	29592050	29137822	0 
29591551	29592050	29137822	0 
29591551	29592050	29137822	0 
29591551	29592050	29711745	0 
29591551	29592050	29075853	0 
29591551	29592050	29427464	0 
29591551	29592050	29138019	0 
29591551	29592050	29784572	0 
29591551	29592050	29784572	0 
29591551	29592050	29784572	0 
29591551	29592050	29784572	0 
29592193	29592466	30162969	0 
29592193	29592466	29137822	0 
29592193	29592466	29137822	0 
29592193	29592466	29137822	0 
29592193	29592466	29137822	0 
29592193	29592466	29711745	0 
29592193	29592466	29075853	0 
29592193	29592466	29427464	0 
29592193	29592466	29138019	0 
29592193	29592466	29784572	0 
29592193	29592466	29784572	0 
29592193	29592466	29784572	0 
29592193	29592466	29784572	0 
86220980	86221099	86564777	0 
86220980	86221099	86564777	0 
86220980	86221099	86564777	0 
86220980	86221099	86948245	0 
86220980	86221099	85895864	0 
86220980	86221099	85895864	0 
86220980	86221099	85895864	0 
86220980	86221099	86422893	0 
86220980	86221099	86333278	0 
86220980	86221099	86333278	0 
86220980	86221099	86948245	0 
86221103	86221652	86564777	0 
86221103	86221652	86564777	0 
86221103	86221652	86564777	0 
86221103	86221652	86948245	0 
86221103	86221652	85895864	0 
86221103	86221652	85895864	0 
86221103	86221652	85895864	0 
86221103	86221652	86422893	0 
86221103	86221652	86333278	0 
86221103	86221652	86333278	0 
86221103	86221652	86948245	0 
37271202	37271532	37217851	0 
37271202	37271532	37217851	0 
37271202	37271532	37035267	0 
37271202	37271532	37903271	0 
37271202	37271532	36986548	0 
37271202	37271532	36986548	0 
37271202	37271532	36986548	0 
37271202	37271532	37034795	0 
37271202	37271532	36781352	0 
231523233	231524586	231084827	0 
231523233	231524586	231084827	0 
231523233	231524586	231090444	0 
231523233	231524586	231090444	0 
231523233	231524586	231565244	0 
231523233	231524586	231789941	0 
231523233	231524586	231789941	0 
231523233	231524586	231789941	0 
231523233	231524586	230933715	0 
231523233	231524586	231860747	0 
231523233	231524586	231860747	0 
63539603	63540521	63213208	0 
63539603	63540521	63213208	0 
4680329	4680770	5221930	0 
4680329	4680770	5173599	0 
4680329	4680770	5080857	0 
4680329	4680770	4976943	0 
4680329	4680770	5345582	0 
4680329	4680770	4629489	0 
4680329	4680770	3876932	0 
4680329	4680770	4414926	0 
4680329	4680770	4414926	0 
4680329	4680770	4599050	0 
4680329	4680770	4791147	0 
4680329	4680770	4825610	0 
4680329	4680770	4389616	0 
4680329	4680770	5153872	0 
4680097	4680324	5221930	0 
4680097	4680324	5173599	0 
4680097	4680324	5080857	0 
4680097	4680324	4976943	0 
4680097	4680324	5345582	0 
4680097	4680324	4629489	0 
4680097	4680324	3876932	0 
4680097	4680324	4414926	0 
4680097	4680324	4414926	0 
4680097	4680324	4599050	0 
4680097	4680324	4791147	0 
4680097	4680324	4825610	0 
4680097	4680324	4389616	0 
4680097	4680324	5153872	0 
89461373	89461672	89438857	0 
89461373	89461672	89148341	0 
89461373	89461672	90067265	0 
89461373	89461672	90039844	0 
89463809	89463873	89438857	0 
89463809	89463873	89148341	0 
89463809	89463873	90067265	0 
89463809	89463873	90039844	0 
89463874	89464133	89438857	0 
89463874	89464133	89148341	0 
89463874	89464133	90067265	0 
89463874	89464133	90039844	0 
53608959	53609560	53606403	0 
5062316	5062771	5446793	0 
5062316	5062771	5541533	0 
5062316	5062771	5227150	0 
5062316	5062771	5708558	0 
5062316	5062771	5638081	0 
5062316	5062771	5568209	0 
30761416	30761959	30798436	0 
30761416	30761959	30798436	0 
30761416	30761959	30922639	0 
30761416	30761959	31125566	0 
30761416	30761959	30585486	0 
30761416	30761959	30655672	0 
30761416	30761959	30815936	0 
30761416	30761959	30685458	0 
30761416	30761959	30899952	0 
30761416	30761959	30293911	0 
30761416	30761959	31107127	0 
30761416	30761959	30128711	0 
30761416	30761959	30128711	0 
30761416	30761959	31134947	0 
30761416	30761959	31145676	0 
48390000	48390363	48165614	0 
48390000	48390363	47863377	0 
48390000	48390363	47863377	0 
48390000	48390363	48980151	0 
48390000	48390363	47931025	0 
48390000	48390363	48056199	0 
48390000	48390363	48056199	0 
48390000	48390363	48328644	0 
48390000	48390363	48644981	0 
48390000	48390363	48769235	0 
48390000	48390363	48769235	0 
48390000	48390363	48271344	0 
48390000	48390363	48271344	0 
48390000	48390363	48858675	0 
48390000	48390363	48814893	0 
48390000	48390363	48814893	0 
48390000	48390363	49089833	0 
48390000	48390363	49089833	0 
48390000	48390363	48755426	0 
48390000	48390363	48755426	0 
155082668	155083149	154794682	0 
155082668	155083149	154863267	0 
155082668	155083149	154863267	0 
155082668	155083149	154863267	0 
155082668	155083149	155601766	0 
155082668	155083149	155601766	0 
155082668	155083149	155601766	0 
155082668	155083149	155437100	0 
155082668	155083149	155437100	0 
135874035	135875062	136445368	0 
135874035	135875062	136605077	0 
135874035	135875062	136223361	0 
135874035	135875062	135820020	0 
135874035	135875062	136390068	0 
135874035	135875062	136039332	0 
135874035	135875062	135230372	0 
135874035	135875062	135230372	0 
135874035	135875062	135230372	0 
135874035	135875062	135545788	0 
135874035	135875062	135545788	0 
135874035	135875062	135545788	0 
135874035	135875062	135545788	0 
135874035	135875062	135545788	0 
103779917	103780400	104181823	0 
103779917	103780400	104181823	0 
103779917	103780400	104313927	0 
103779917	103780400	103589246	0 
103779917	103780400	103655365	0 
103779917	103780400	104028655	0 
103779917	103780400	104408645	0 
2439359	2440253	3083579	0 
2439359	2440253	2516017	0 
2439359	2440253	2281833	0 
49381689	49382397	49658681	0 
49381689	49382397	48823332	0 
49381689	49382397	49016446	0 
49381689	49382397	48867494	0 
49381689	49382397	49576198	0 
49381689	49382397	49926698	0 
49381689	49382397	49891338	0 
49381689	49382397	49865714	0 
49381689	49382397	49558997	0 
49381689	49382397	48894810	0 
49381689	49382397	49567124	0 
49381689	49382397	49522741	0 
49381689	49382397	48753104	0 
49381689	49382397	49622397	0 
49381689	49382397	49149569	0 
49381689	49382397	49256917	0 
49381689	49382397	49256917	0 
49381689	49382397	49944808	0 
49381689	49382397	49422148	0 
49381689	49382397	49176338	0 
23837849	23838279	23568696	0 
23837849	23838279	23160591	0 
23837849	23838279	23724821	0 
23837849	23838279	23521815	0 
73128571	73128915	73114511	0 
73128571	73128915	73340146	0 
73128571	73128915	73340146	0 
73128571	73128915	73520829	0 
14275709	14276188	14394068	0 
14275709	14276188	13921618	0 
14275709	14276188	14852921	0 
14273888	14274694	14394068	0 
14273888	14274694	13921618	0 
14273888	14274694	14852921	0 
64309830	64310402	64451414	0 
168187949	168188259	168391894	0 
168187949	168188259	168464882	0 
168187949	168188259	168513235	0 
85894791	85895121	84634465	0 
85894791	85895121	86383240	0 
85894791	85895121	85397320	0 
150451062	150451429	150690786	0 
150451062	150451429	150264428	0 
150451062	150451429	150421758	0 
150451062	150451429	151102600	0 
150451062	150451429	150920988	0 
150447438	150447811	150690786	0 
150447438	150447811	150264428	0 
150447438	150447811	150421758	0 
150447438	150447811	151102600	0 
150447438	150447811	150920988	0 
150451644	150452187	150690786	0 
150451644	150452187	150264428	0 
150451644	150452187	150421758	0 
150451644	150452187	151102600	0 
150451644	150452187	150920988	0 
20064332	20064809	19988517	0 
20064332	20064809	19988571	0 
55367622	55368548	55647057	0 
55367622	55368548	55496384	0 
55367622	55368548	55459449	0 
55367622	55368548	55921045	0 
73620698	73620750	72977985	0 
73620698	73620750	73848790	0 
73620698	73620750	73848790	0 
73620698	73620750	73848790	0 
73620698	73620750	73497581	0 
73620698	73620750	74114907	0 
73620698	73620750	74114907	0 
56532308	56533060	56458379	0 
56532308	56533060	56251747	0 
48641262	48641686	48814893	0 
48641262	48641686	48814893	0 
48641262	48641686	48271344	0 
48641262	48641686	48271344	0 
48641262	48641686	48858675	0 
48641262	48641686	48056199	0 
48641262	48641686	48056199	0 
48641262	48641686	48328644	0 
48641262	48641686	49121288	0 
48641262	48641686	49121288	0 
48641262	48641686	48165614	0 
48641262	48641686	49089833	0 
48641262	48641686	49089833	0 
48641262	48641686	48980151	0 
48641262	48641686	49296814	0 
48641262	48641686	48755426	0 
48641262	48641686	48755426	0 
48641262	48641686	48769235	0 
48641262	48641686	48769235	0 
88090329	88091324	87908635	0 
88090329	88091324	87430303	0 
125371637	125372124	125052010	0 
125371637	125372124	125473667	0 
37077530	37077815	37665766	0 
37077530	37077815	37665766	0 
37077530	37077815	36842800	0 
37077530	37077815	36410666	0 
37077530	37077815	36725186	0 
45188075	45189033	44898103	0 
45188075	45189033	44899414	0 
45188075	45189033	45759285	0 
45188075	45189033	45759285	0 
45188075	45189033	44751919	0 
45188075	45189033	45232448	0 
45188075	45189033	44561202	0 
45188075	45189033	45682099	0 
45188075	45189033	45682099	0 
45188075	45189033	44782229	0 
45188075	45189033	44527688	0 
45188075	45189033	45079374	0 
45187699	45188066	44898103	0 
45187699	45188066	44899414	0 
45187699	45188066	45759285	0 
45187699	45188066	45759285	0 
45187699	45188066	44751919	0 
45187699	45188066	45232448	0 
45187699	45188066	44561202	0 
45187699	45188066	45682099	0 
45187699	45188066	45682099	0 
45187699	45188066	44782229	0 
45187699	45188066	44527688	0 
45187699	45188066	45079374	0 
74923397	74923589	74847841	0 
74923397	74923589	74486348	0 
74923397	74923589	74921116	0 
4908885	4909375	5446793	0 
4908885	4909375	5541533	0 
4908885	4909375	4286104	0 
4908885	4909375	5227150	0 
4908885	4909375	5568209	0 
4908242	4908873	5446793	0 
4908242	4908873	5541533	0 
4908242	4908873	4286104	0 
4908242	4908873	5227150	0 
4908242	4908873	5568209	0 
37018457	37018716	37665766	0 
37018457	37018716	37665766	0 
37018457	37018716	36842800	0 
37018457	37018716	36410666	0 
37018457	37018716	36725186	0 
37018004	37018335	37665766	0 
37018004	37018335	37665766	0 
37018004	37018335	36842800	0 
37018004	37018335	36410666	0 
37018004	37018335	36725186	0 
42358919	42359348	41738931	0 
42358919	42359348	41738931	0 
42358919	42359348	42144987	0 
42358919	42359348	42019642	0 
42358919	42359348	42100519	0 
42358919	42359348	42727717	0 
42358919	42359348	42264085	0 
42358919	42359348	42201014	0 
42358919	42359348	41836156	0 
42358919	42359348	43025079	0 
42358919	42359348	42992920	0 
42358919	42359348	42081837	0 
42365627	42366277	41738931	0 
42365627	42366277	41738931	0 
42365627	42366277	42144987	0 
42365627	42366277	42019642	0 
42365627	42366277	42100519	0 
42365627	42366277	42264085	0 
42365627	42366277	42727717	0 
42365627	42366277	42992920	0 
42365627	42366277	42201014	0 
42365627	42366277	41836156	0 
42365627	42366277	43025079	0 
42365627	42366277	42081837	0 
106650239	106650955	107204959	0 
106647163	106647478	107204959	0 
30301672	30301883	30261847	0 
30301672	30301883	30327495	0 
30301980	30302218	30261847	0 
30301980	30302218	30327495	0 
27869966	27870305	28304152	0 
27869966	27870305	27860963	0 
27869966	27870305	27806117	0 
27869966	27870305	27858570	0 
27869966	27870305	27339304	0 
27869966	27870305	27775709	0 
27869966	27870305	27799305	0 
27869966	27870305	27841289	0 
27869966	27870305	27880174	0 
27869966	27870305	27840099	0 
27869966	27870305	28411279	0 
27869966	27870305	27835359	0 
27869966	27870305	28483570	0 
27869966	27870305	27440897	0 
27870307	27870720	28304152	0 
27870307	27870720	27860963	0 
27870307	27870720	27806117	0 
27870307	27870720	27858570	0 
27870307	27870720	27339304	0 
27870307	27870720	27775709	0 
27870307	27870720	27799305	0 
27870307	27870720	27841289	0 
27870307	27870720	27880174	0 
27870307	27870720	27840099	0 
27870307	27870720	28411279	0 
27870307	27870720	27835359	0 
27870307	27870720	28483570	0 
27870307	27870720	27440897	0 
142506177	142507251	142583490	0 
142506177	142507251	141946886	0 
142506177	142507251	142630820	0 
142506177	142507251	143105985	0 
142506177	142507251	141957878	0 
11947160	11947660	12657912	0 
350651	351274	417397	0 
350651	351274	625067	0 
350651	351274	568457	0 
350651	351274	560779	0 
350651	351274	299526	0 
350651	351274	615999	0 
350651	351274	615999	0 
350651	351274	442011	0 
350651	351274	1036706	0 
350651	351274	797995	0 
350651	351274	842529	0 
39686902	39687023	39324424	0 
39686902	39687023	39646116	0 
39686902	39687023	39211463	0 
39686902	39687023	39296739	0 
39686902	39687023	39507064	0 
39686902	39687023	39728310	0 
39686902	39687023	39150385	0 
39686902	39687023	39274606	0 
39686902	39687023	39316983	0 
39686902	39687023	39968451	0 
39686902	39687023	39183454	0 
39686902	39687023	39222131	0 
39686902	39687023	40264751	0 
39686902	39687023	39280419	0 
39686902	39687023	39123144	0 
39686902	39687023	39526052	0 
39686902	39687023	39637392	0 
39686902	39687023	39637392	0 
39686902	39687023	39203568	0 
39686902	39687023	39471947	0 
39686902	39687023	40021684	0 
39686902	39687023	39710747	0 
39686902	39687023	39143387	0 
39686902	39687023	39796451	0 
39686902	39687023	39942964	0 
39686902	39687023	40333296	0 
39686902	39687023	39191107	0 
39686902	39687023	39216344	0 
39686902	39687023	39023462	0 
39686902	39687023	39459103	0 
39686902	39687023	40075272	0 
39686902	39687023	39165366	0 
39686902	39687023	40337470	0 
39686902	39687023	39553844	0 
39686902	39687023	39334460	0 
39686902	39687023	39661865	0 
39686902	39687023	39661865	0 
39686902	39687023	39197713	0 
39686902	39687023	39306054	0 
39686902	39687023	39156138	0 
39686902	39687023	39465505	0 
39686902	39687023	39992523	0 
39687097	39687349	39324424	0 
39687097	39687349	39646116	0 
39687097	39687349	39211463	0 
39687097	39687349	39296739	0 
39687097	39687349	39507064	0 
39687097	39687349	39728310	0 
39687097	39687349	39150385	0 
39687097	39687349	39274606	0 
39687097	39687349	39316983	0 
39687097	39687349	39968451	0 
39687097	39687349	39183454	0 
39687097	39687349	39222131	0 
39687097	39687349	40264751	0 
39687097	39687349	39280419	0 
39687097	39687349	39123144	0 
39687097	39687349	39526052	0 
39687097	39687349	39637392	0 
39687097	39687349	39637392	0 
39687097	39687349	39203568	0 
39687097	39687349	39471947	0 
39687097	39687349	40021684	0 
39687097	39687349	39710747	0 
39687097	39687349	39143387	0 
39687097	39687349	39796451	0 
39687097	39687349	39942964	0 
39687097	39687349	40333296	0 
39687097	39687349	39191107	0 
39687097	39687349	39216344	0 
39687097	39687349	39023462	0 
39687097	39687349	39459103	0 
39687097	39687349	40075272	0 
39687097	39687349	39165366	0 
39687097	39687349	40337470	0 
39687097	39687349	39553844	0 
39687097	39687349	39334460	0 
39687097	39687349	39661865	0 
39687097	39687349	39661865	0 
39687097	39687349	39197713	0 
39687097	39687349	39306054	0 
39687097	39687349	39156138	0 
39687097	39687349	39465505	0 
39687097	39687349	39992523	0 
76253944	76255684	76573476	0 
76253944	76255684	76573476	0 
76253944	76255684	76274573	0 
